iteration,test_plant,model_name,mse,eval_count
1,PlantA,PCRNN,0.8921533217319011,285480.0
1,PlantA,RNN,3.1723221215319453,285480.0
1,PlantA,Linear,0.8202434399384563,285480.0
1,PlantA,Naive,1.5442067849622891,285480.0
1,PlantB,PCRNN,1.4558139898125557,1621096.0
1,PlantB,RNN,2.8130688315445,1621096.0
1,PlantB,Linear,1.166157979210203,1621096.0
1,PlantB,Naive,1.7909092231705572,1621096.0
1,PlantC,PCRNN,1.2084582344342938,915256.0
1,PlantC,RNN,1.6680905230069842,915256.0
1,PlantC,Linear,1.2366946891012185,915256.0
1,PlantC,Naive,1.5696533700795419,915256.0
2,PlantA,PCRNN,0.6911919221318967,284950.0
2,PlantA,RNN,0.8269901550698581,284950.0
2,PlantA,Linear,0.8449147045395315,284950.0
2,PlantA,Naive,1.6006803945121777,284950.0
2,PlantB,PCRNN,0.9088957039023207,1621096.0
2,PlantB,RNN,1.5306895105985314,1621096.0
2,PlantB,Linear,1.148716463638067,1621096.0
2,PlantB,Naive,1.7909092231705572,1621096.0
2,PlantC,PCRNN,0.8725221141439787,915256.0
2,PlantC,RNN,1.2668967225626155,915256.0
2,PlantC,Linear,1.169335961234552,915256.0
2,PlantC,Naive,1.5696533700795419,915256.0
3,PlantA,PCRNN,0.5497506161247591,284879.0
3,PlantA,RNN,0.840729004822176,284879.0
3,PlantA,Linear,0.7876424672749719,284879.0
3,PlantA,Naive,1.5457614093350742,284879.0
3,PlantB,PCRNN,1.3218227567537526,1621096.0
3,PlantB,RNN,2.5573649346034704,1621096.0
3,PlantB,Linear,1.1467366770201641,1621096.0
3,PlantB,Naive,1.7909092231705572,1621096.0
3,PlantC,PCRNN,1.036595880529018,915256.0
3,PlantC,RNN,1.3458328585092787,915256.0
3,PlantC,Linear,1.1861355115561718,915256.0
3,PlantC,Naive,1.5696533700795419,915256.0
4,PlantA,PCRNN,0.6015228447851568,284610.0
4,PlantA,RNN,0.6470102208285392,284610.0
4,PlantA,Linear,0.8416320663976216,284610.0
4,PlantA,Naive,1.603134026411254,284610.0
4,PlantB,PCRNN,1.0561049392702744,1621096.0
4,PlantB,RNN,1.5509140871245668,1621096.0
4,PlantB,Linear,1.154990762887696,1621096.0
4,PlantB,Naive,1.7909092231705572,1621096.0
4,PlantC,PCRNN,0.8495707531656871,915256.0
4,PlantC,RNN,0.9626525306310841,915256.0
4,PlantC,Linear,1.148453744636876,915256.0
4,PlantC,Naive,1.5696533700795419,915256.0
5,PlantA,PCRNN,0.5921242736188483,286916.0
5,PlantA,RNN,0.4842914034960323,286916.0
5,PlantA,Linear,0.8010022755903909,286916.0
5,PlantA,Naive,1.5302338376649165,286916.0
5,PlantB,PCRNN,0.8813540531828036,1621096.0
5,PlantB,RNN,0.7083093535461185,1621096.0
5,PlantB,Linear,1.165212542481003,1621096.0
5,PlantB,Naive,1.7909092231705572,1621096.0
5,PlantC,PCRNN,0.9743093531421944,915256.0
5,PlantC,RNN,0.9740939389455531,915256.0
5,PlantC,Linear,1.2308998602265842,915256.0
5,PlantC,Naive,1.5696533700795419,915256.0
6,PlantA,PCRNN,1.1737892834107775,287976.0
6,PlantA,RNN,2.000284035383074,287976.0
6,PlantA,Linear,0.7997333142309339,287976.0
6,PlantA,Naive,1.5053565174381316,287976.0
6,PlantB,PCRNN,0.8374542026267012,1621096.0
6,PlantB,RNN,2.7940525363597293,1621096.0
6,PlantB,Linear,1.156036957331879,1621096.0
6,PlantB,Naive,1.7909092231705572,1621096.0
6,PlantC,PCRNN,0.9534720410872901,915256.0
6,PlantC,RNN,1.8095610131369504,915256.0
6,PlantC,Linear,1.1864754331584506,915256.0
6,PlantC,Naive,1.5696533700795419,915256.0
7,PlantA,PCRNN,0.5566294337884001,283706.0
7,PlantA,RNN,0.6524280406662354,283706.0
7,PlantA,Linear,0.8174680657956672,283706.0
7,PlantA,Naive,1.5347529948107685,283706.0
7,PlantB,PCRNN,0.9078118463963294,1621096.0
7,PlantB,RNN,1.2111518682561009,1621096.0
7,PlantB,Linear,1.1911668562555635,1621096.0
7,PlantB,Naive,1.7909092231705572,1621096.0
7,PlantC,PCRNN,0.9716122201823691,915256.0
7,PlantC,RNN,1.0561919362770396,915256.0
7,PlantC,Linear,1.2430500156922932,915256.0
7,PlantC,Naive,1.5696533700795419,915256.0
8,PlantA,PCRNN,0.9409097633334189,287976.0
8,PlantA,RNN,0.9401986275912311,287976.0
8,PlantA,Linear,0.8016829048196923,287976.0
8,PlantA,Naive,1.5053565174381316,287976.0
8,PlantB,PCRNN,0.877921983241074,1621096.0
8,PlantB,RNN,1.0468157250788923,1621096.0
8,PlantB,Linear,1.1563932638422114,1621096.0
8,PlantB,Naive,1.7909092231705572,1621096.0
8,PlantC,PCRNN,0.9251565972156783,915256.0
8,PlantC,RNN,1.0090401633406187,915256.0
8,PlantC,Linear,1.186440949763338,915256.0
8,PlantC,Naive,1.5696533700795419,915256.0
9,PlantA,PCRNN,0.9489569149381132,283531.0
9,PlantA,RNN,1.179170332381399,283531.0
9,PlantA,Linear,0.9593973636608348,283531.0
9,PlantA,Naive,1.5989351722058465,283531.0
9,PlantB,PCRNN,1.5615231410179924,1621096.0
9,PlantB,RNN,2.019352119364128,1621096.0
9,PlantB,Linear,1.285577503402093,1621096.0
9,PlantB,Naive,1.7909092231705572,1621096.0
9,PlantC,PCRNN,1.5098440888925322,915256.0
9,PlantC,RNN,1.8087840416600218,915256.0
9,PlantC,Linear,1.3490003285306151,915256.0
9,PlantC,Naive,1.5696533700795419,915256.0
10,PlantA,PCRNN,0.5141770699182208,287749.0
10,PlantA,RNN,0.5901197494074436,287749.0
10,PlantA,Linear,0.7712030875199613,287749.0
10,PlantA,Naive,1.4953440021866578,287749.0
10,PlantB,PCRNN,1.1474491257405202,1621096.0
10,PlantB,RNN,1.1821974709917187,1621096.0
10,PlantB,Linear,1.1500535031363275,1621096.0
10,PlantB,Naive,1.7909092231705572,1621096.0
10,PlantC,PCRNN,1.0397161910371098,915256.0
10,PlantC,RNN,1.1913027737821207,915256.0
10,PlantC,Linear,1.226588903666497,915256.0
10,PlantC,Naive,1.5696533700795419,915256.0
