iteration,test_plant,model_name,mse,eval_count
5,PlantB,Linear,1.1668386271454778,1587940.0
5,PlantB,Naive,1.788121027940452,1587940.0
5,PlantC,PCRNN,0.9956319945084958,915256.0
5,PlantC,RNN,1.0594869162325282,915256.0
5,PlantC,Linear,1.1992995019714305,915256.0
5,PlantC,Naive,1.5696533700795419,915256.0
6,PlantA,PCRNN,1.7233006028534563,392161.0
6,PlantA,RNN,2.7175300191158223,392161.0
6,PlantA,Linear,0.8768165284393243,392161.0
6,PlantA,Naive,1.5493926223583463,392161.0
6,PlantB,PCRNN,2.766341087766919,1587948.0
6,PlantB,RNN,4.02075475817012,1587948.0
6,PlantB,Linear,1.1790149996165484,1587948.0
6,PlantB,Naive,1.7821418349763907,1587948.0
6,PlantC,PCRNN,2.7286140866145456,915256.0
6,PlantC,RNN,4.25121632227851,915256.0
6,PlantC,Linear,1.3364259275727883,915256.0
6,PlantC,Naive,1.5696533700795419,915256.0
7,PlantA,PCRNN,1.519060776696747,392161.0
7,PlantA,RNN,2.0676679305526817,392161.0
7,PlantA,Linear,0.9464322370431845,392161.0
7,PlantA,Naive,1.5493926223583463,392161.0
7,PlantB,PCRNN,1.3381436466530188,1587591.0
7,PlantB,RNN,1.6196854432160201,1587591.0
7,PlantB,Linear,1.220367488917645,1587591.0
7,PlantB,Naive,1.7945935881132464,1587591.0
7,PlantC,PCRNN,1.2160860402179188,915256.0
7,PlantC,RNN,1.4536849947457329,915256.0
7,PlantC,Linear,1.1664851640371339,915256.0
7,PlantC,Naive,1.5696533700795419,915256.0
8,PlantA,PCRNN,0.9095026322773746,392161.0
8,PlantA,RNN,1.1206136038947394,392161.0
8,PlantA,Linear,0.868658678057737,392161.0
8,PlantA,Naive,1.5493926223583463,392161.0
8,PlantB,PCRNN,1.157899482324772,1587687.0
8,PlantB,RNN,1.2996808492689478,1587687.0
8,PlantB,Linear,1.25343813242286,1587687.0
8,PlantB,Naive,1.7836303354601584,1587687.0
8,PlantC,PCRNN,1.3372585109357056,915256.0
8,PlantC,RNN,1.722514720628722,915256.0
8,PlantC,Linear,1.36254403044473,915256.0
8,PlantC,Naive,1.5696533700795419,915256.0
9,PlantA,PCRNN,1.5475584419853272,392161.0
9,PlantA,RNN,1.6401813809482835,392161.0
9,PlantA,Linear,0.9604668619693402,392161.0
9,PlantA,Naive,1.5493926223583463,392161.0
9,PlantB,PCRNN,1.6683297190736617,1588307.0
9,PlantB,RNN,1.7966511927838993,1588307.0
9,PlantB,Linear,1.1986226475579589,1588307.0
9,PlantB,Naive,1.7834424030906166,1588307.0
9,PlantC,PCRNN,1.3209232532868613,915256.0
9,PlantC,RNN,1.5208090823819491,915256.0
9,PlantC,Linear,1.2312612415928088,915256.0
9,PlantC,Naive,1.5696533700795419,915256.0
10,PlantA,PCRNN,2.2301645825942717,392161.0
10,PlantA,RNN,2.5134452271053016,392161.0
10,PlantA,Linear,0.8956311251833885,392161.0
10,PlantA,Naive,1.5493926223583463,392161.0
10,PlantB,PCRNN,1.9320623278400133,1587901.0
10,PlantB,RNN,1.9651493824824653,1587901.0
10,PlantB,Linear,1.1760339965377586,1587901.0
10,PlantB,Naive,1.7911075824444318,1587901.0
10,PlantC,PCRNN,1.5124781054484948,915256.0
10,PlantC,RNN,1.7350230586461721,915256.0
10,PlantC,Linear,1.1557440134900905,915256.0
10,PlantC,Naive,1.5696533700795419,915256.0
