iteration,test_plant,model_name,mse,eval_count
5,PlantA,PCRNN,1.3672022248388367,359241.0
5,PlantA,RNN,1.8880706800588118,359241.0
5,PlantA,Linear,0.8330090528373665,359241.0
5,PlantA,Naive,1.5356664133611713,359241.0
5,PlantB,PCRNN,1.301444984086917,1621096.0
5,PlantB,RNN,1.5725399750637046,1621096.0
5,PlantB,Linear,1.1866822967213784,1621096.0
5,PlantB,Naive,1.7909092231705572,1621096.0
5,PlantC,PCRNN,1.201666397691601,915256.0
5,PlantC,RNN,1.5219001426897585,915256.0
5,PlantC,Linear,1.1998036485825418,915256.0
5,PlantC,Naive,1.5696533700795419,915256.0
6,PlantA,PCRNN,2.0987667096485025,355885.0
6,PlantA,RNN,2.750671646951699,355885.0
6,PlantA,Linear,0.8769873682867964,355885.0
6,PlantA,Naive,1.5445637592733252,355885.0
6,PlantB,PCRNN,3.5377726307149087,1621096.0
6,PlantB,RNN,4.678980257414595,1621096.0
6,PlantB,Linear,1.2630475083281762,1621096.0
6,PlantB,Naive,1.7909092231705572,1621096.0
6,PlantC,PCRNN,3.3346961854744217,915256.0
6,PlantC,RNN,4.45174987856275,915256.0
6,PlantC,Linear,1.3897565433594616,915256.0
6,PlantC,Naive,1.5696533700795419,915256.0
7,PlantA,PCRNN,1.2932794286672609,356118.0
7,PlantA,RNN,1.390616885051389,356118.0
7,PlantA,Linear,0.8683824036624237,356118.0
7,PlantA,Naive,1.5440361676043741,356118.0
7,PlantB,PCRNN,2.6008449457358167,1621096.0
7,PlantB,RNN,2.524485777009417,1621096.0
7,PlantB,Linear,1.2533496333877692,1621096.0
7,PlantB,Naive,1.7909092231705572,1621096.0
7,PlantC,PCRNN,2.3132539770582476,915256.0
7,PlantC,RNN,2.328072338726843,915256.0
7,PlantC,Linear,1.3626079764454284,915256.0
7,PlantC,Naive,1.5696533700795419,915256.0
8,PlantA,PCRNN,1.352254119295432,359241.0
8,PlantA,RNN,1.9476079615288673,359241.0
8,PlantA,Linear,0.8296129229424197,359241.0
8,PlantA,Naive,1.5356664133611713,359241.0
8,PlantB,PCRNN,1.1786148353674815,1621096.0
8,PlantB,RNN,1.615297838920792,1621096.0
8,PlantB,Linear,1.1844393797090735,1621096.0
8,PlantB,Naive,1.7909092231705572,1621096.0
8,PlantC,PCRNN,1.1117085078316393,915256.0
8,PlantC,RNN,1.5021198059860972,915256.0
8,PlantC,Linear,1.1957200763027154,915256.0
8,PlantC,Naive,1.5696533700795419,915256.0
9,PlantA,PCRNN,2.1827133007792265,356945.0
9,PlantA,RNN,3.2333906954709866,356945.0
9,PlantA,Linear,0.8989369666977627,356945.0
9,PlantA,Naive,1.5244506861485194,356945.0
9,PlantB,PCRNN,2.7038868514979946,1621096.0
9,PlantB,RNN,3.842020862589729,1621096.0
9,PlantB,Linear,1.1994788282739108,1621096.0
9,PlantB,Naive,1.7909092231705572,1621096.0
9,PlantC,PCRNN,2.5755571783453473,915256.0
9,PlantC,RNN,3.4724479615529287,915256.0
9,PlantC,Linear,1.241196534182404,915256.0
9,PlantC,Naive,1.5696533700795419,915256.0
10,PlantA,PCRNN,2.322709949523907,356945.0
10,PlantA,RNN,2.9001296509073016,356945.0
10,PlantA,Linear,0.9054287226537184,356945.0
10,PlantA,Naive,1.5244506861485194,356945.0
10,PlantB,PCRNN,2.876593583182296,1621096.0
10,PlantB,RNN,3.329597013172206,1621096.0
10,PlantB,Linear,1.2040840757925362,1621096.0
10,PlantB,Naive,1.7909092231705572,1621096.0
10,PlantC,PCRNN,2.567874880250549,915256.0
10,PlantC,RNN,3.327933976292297,915256.0
10,PlantC,Linear,1.2465634623010704,915256.0
10,PlantC,Naive,1.5696533700795419,915256.0
