iteration,test_plant,model_name,mse,eval_count
6,PlantA,PCRNN,1.1998920325301417,392161.0
6,PlantA,RNN,0.6777010348475804,392161.0
6,PlantA,Linear,0.8098512727765365,392161.0
6,PlantA,Naive,1.5493926223583463,392161.0
6,PlantB,PCRNN,0.7680938970173761,1428490.0
6,PlantB,RNN,0.8102822155680217,1428490.0
6,PlantB,Linear,1.154584712192927,1428490.0
6,PlantB,Naive,1.7834565372448021,1428490.0
6,PlantC,PCRNN,1.0398630230954704,915256.0
6,PlantC,RNN,1.2205278109202353,915256.0
6,PlantC,Linear,1.206705563443011,915256.0
6,PlantC,Naive,1.5696533700795419,915256.0
7,PlantA,PCRNN,0.6590722953658069,392161.0
7,PlantA,RNN,0.6271988231594976,392161.0
7,PlantA,Linear,0.8266348774091931,392161.0
7,PlantA,Naive,1.5493926223583463,392161.0
7,PlantB,PCRNN,0.7729109395890785,1423707.0
7,PlantB,RNN,1.3375313048958364,1423707.0
7,PlantB,Linear,1.1360641432239311,1423707.0
7,PlantB,Naive,1.770072946183896,1423707.0
7,PlantC,PCRNN,0.9324644452489959,915256.0
7,PlantC,RNN,1.2539534175221358,915256.0
7,PlantC,Linear,1.2071681614386383,915256.0
7,PlantC,Naive,1.5696533700795419,915256.0
8,PlantA,PCRNN,0.7321489432191891,392161.0
8,PlantA,RNN,0.5605684282250954,392161.0
8,PlantA,Linear,0.8257576787047702,392161.0
8,PlantA,Naive,1.5493926223583463,392161.0
8,PlantB,PCRNN,0.7269804897938023,1432350.0
8,PlantB,RNN,0.7002421262033378,1432350.0
8,PlantB,Linear,1.1944841494937843,1432350.0
8,PlantB,Naive,1.7801475589292317,1432350.0
8,PlantC,PCRNN,1.0673826415729046,915256.0
8,PlantC,RNN,1.150148293736022,915256.0
8,PlantC,Linear,1.3027676766580276,915256.0
8,PlantC,Naive,1.5696533700795419,915256.0
9,PlantA,PCRNN,0.8843073119181775,392161.0
9,PlantA,RNN,0.5899461154635245,392161.0
9,PlantA,Linear,0.8291849696874514,392161.0
9,PlantA,Naive,1.5493926223583463,392161.0
9,PlantB,PCRNN,1.2176866735184158,1425692.0
9,PlantB,RNN,0.9864679540347336,1425692.0
9,PlantB,Linear,1.1576833365565342,1425692.0
9,PlantB,Naive,1.773096130936619,1425692.0
9,PlantC,PCRNN,1.0286353934866124,915256.0
9,PlantC,RNN,1.175307794370124,915256.0
9,PlantC,Linear,1.2540777889225632,915256.0
9,PlantC,Naive,1.5696533700795419,915256.0
10,PlantA,PCRNN,0.7058381418207738,392161.0
10,PlantA,RNN,3.5882594027823114,392161.0
10,PlantA,Linear,0.8144827323683881,392161.0
10,PlantA,Naive,1.5493926223583463,392161.0
10,PlantB,PCRNN,1.0403906076983154,1429252.0
10,PlantB,RNN,0.9470975436610742,1429252.0
10,PlantB,Linear,1.1851207624284559,1429252.0
10,PlantB,Naive,1.8007257273559087,1429252.0
10,PlantC,PCRNN,1.0867940149074302,915256.0
10,PlantC,RNN,1.204564172642579,915256.0
10,PlantC,Linear,1.2543757107528717,915256.0
10,PlantC,Naive,1.5696533700795419,915256.0
